updated_type,updated_subtype,longitude,latitude,hour,count
ACCIDENT,Major,-87.6,41.69,06:00,1
ACCIDENT,Major,-87.6,41.69,07:00,1
ACCIDENT,Major,-87.6,41.69,09:00,1
ACCIDENT,Major,-87.6,41.69,10:00,2
ACCIDENT,Major,-87.6,41.69,11:00,3
ACCIDENT,Major,-87.6,41.69,12:00,2
ACCIDENT,Major,-87.6,41.69,13:00,2
ACCIDENT,Major,-87.6,41.69,14:00,1
ACCIDENT,Major,-87.6,41.69,15:00,2
ACCIDENT,Major,-87.6,41.69,16:00,4
ACCIDENT,Major,-87.6,41.69,18:00,3
ACCIDENT,Major,-87.6,41.69,19:00,2
ACCIDENT,Major,-87.6,41.69,20:00,1
ACCIDENT,Major,-87.6,41.69,21:00,3
ACCIDENT,Major,-87.6,41.69,22:00,4
ACCIDENT,Major,-87.6,41.69,23:00,4
ACCIDENT,Major,-87.6,41.7,01:00,3
ACCIDENT,Major,-87.6,41.7,02:00,2
ACCIDENT,Major,-87.6,41.7,03:00,1
ACCIDENT,Major,-87.6,41.7,04:00,3
ACCIDENT,Major,-87.6,41.7,05:00,3
ACCIDENT,Major,-87.6,41.7,07:00,2
ACCIDENT,Major,-87.6,41.7,08:00,1
ACCIDENT,Major,-87.6,41.7,10:00,1
ACCIDENT,Major,-87.6,41.7,11:00,1
ACCIDENT,Major,-87.6,41.7,12:00,1
ACCIDENT,Major,-87.6,41.7,15:00,1
ACCIDENT,Major,-87.6,41.7,16:00,2
ACCIDENT,Major,-87.6,41.7,17:00,1
ACCIDENT,Major,-87.6,41.7,18:00,2
ACCIDENT,Major,-87.6,41.7,20:00,1
ACCIDENT,Major,-87.6,41.7,21:00,2
ACCIDENT,Major,-87.6,41.7,22:00,6
ACCIDENT,Major,-87.6,41.71,00:00,1
ACCIDENT,Major,-87.6,41.71,01:00,4
ACCIDENT,Major,-87.6,41.71,06:00,1
ACCIDENT,Major,-87.6,41.71,08:00,1
ACCIDENT,Major,-87.6,41.71,09:00,1
ACCIDENT,Major,-87.6,41.71,10:00,1
ACCIDENT,Major,-87.6,41.71,12:00,2
ACCIDENT,Major,-87.6,41.71,13:00,1
ACCIDENT,Major,-87.6,41.71,15:00,1
ACCIDENT,Major,-87.6,41.71,18:00,3
ACCIDENT,Major,-87.6,41.71,20:00,1
ACCIDENT,Major,-87.6,41.71,22:00,2
ACCIDENT,Major,-87.6,41.71,23:00,2
ACCIDENT,Major,-87.6,41.72,12:00,1
ACCIDENT,Major,-87.6,41.72,22:00,1
ACCIDENT,Major,-87.6,41.75,23:00,1
ACCIDENT,Major,-87.6,41.76,12:00,1
ACCIDENT,Major,-87.6,41.76,22:00,1
ACCIDENT,Major,-87.6,41.78,00:00,1
ACCIDENT,Major,-87.6,41.8,20:00,1
ACCIDENT,Major,-87.6,41.82,02:00,1
ACCIDENT,Major,-87.6,41.82,03:00,1
ACCIDENT,Major,-87.6,41.82,05:00,1
ACCIDENT,Major,-87.6,41.82,10:00,1
ACCIDENT,Major,-87.6,41.82,16:00,2
ACCIDENT,Major,-87.6,41.83,04:00,1
ACCIDENT,Major,-87.6,41.84,00:00,1
ACCIDENT,Major,-87.6,41.84,11:00,2
ACCIDENT,Major,-87.6,41.84,19:00,1
ACCIDENT,Major,-87.6,41.84,20:00,1
ACCIDENT,Major,-87.59,41.66,00:00,3
ACCIDENT,Major,-87.59,41.66,01:00,1
ACCIDENT,Major,-87.59,41.66,02:00,2
ACCIDENT,Major,-87.59,41.66,03:00,4
ACCIDENT,Major,-87.59,41.66,04:00,3
ACCIDENT,Major,-87.59,41.66,05:00,2
ACCIDENT,Major,-87.59,41.66,06:00,4
ACCIDENT,Major,-87.59,41.66,07:00,4
ACCIDENT,Major,-87.59,41.66,08:00,1
ACCIDENT,Major,-87.59,41.66,10:00,2
ACCIDENT,Major,-87.59,41.66,11:00,5
ACCIDENT,Major,-87.59,41.66,13:00,3
ACCIDENT,Major,-87.59,41.66,14:00,5
ACCIDENT,Major,-87.59,41.66,15:00,2
ACCIDENT,Major,-87.59,41.66,16:00,3
ACCIDENT,Major,-87.59,41.66,17:00,3
ACCIDENT,Major,-87.59,41.66,18:00,3
ACCIDENT,Major,-87.59,41.66,19:00,4
ACCIDENT,Major,-87.59,41.66,21:00,2
ACCIDENT,Major,-87.59,41.66,22:00,5
ACCIDENT,Major,-87.59,41.66,23:00,2
ACCIDENT,Major,-87.59,41.67,01:00,1
ACCIDENT,Major,-87.59,41.67,04:00,1
ACCIDENT,Major,-87.59,41.67,07:00,1
ACCIDENT,Major,-87.59,41.67,13:00,1
ACCIDENT,Major,-87.59,41.67,15:00,1
ACCIDENT,Major,-87.59,41.67,16:00,1
ACCIDENT,Major,-87.59,41.67,17:00,1
ACCIDENT,Major,-87.59,41.67,18:00,1
ACCIDENT,Major,-87.59,41.67,20:00,1
ACCIDENT,Major,-87.59,41.7,02:00,1
ACCIDENT,Major,-87.59,41.7,03:00,1
ACCIDENT,Major,-87.59,41.7,04:00,1
ACCIDENT,Major,-87.59,41.7,05:00,3
ACCIDENT,Major,-87.59,41.7,07:00,2
ACCIDENT,Major,-87.59,41.7,08:00,3
ACCIDENT,Major,-87.59,41.7,09:00,1
ACCIDENT,Major,-87.59,41.7,13:00,1
ACCIDENT,Major,-87.59,41.7,14:00,3
ACCIDENT,Major,-87.59,41.7,16:00,1
ACCIDENT,Major,-87.59,41.7,17:00,1
ACCIDENT,Major,-87.59,41.7,18:00,1
ACCIDENT,Major,-87.59,41.7,19:00,2
ACCIDENT,Major,-87.59,41.7,21:00,2
ACCIDENT,Major,-87.59,41.7,22:00,1
ACCIDENT,Major,-87.59,41.7,23:00,2
ACCIDENT,Major,-87.59,41.71,01:00,1
ACCIDENT,Major,-87.59,41.71,02:00,1
ACCIDENT,Major,-87.59,41.71,03:00,1
ACCIDENT,Major,-87.59,41.71,06:00,1
ACCIDENT,Major,-87.59,41.71,07:00,2
ACCIDENT,Major,-87.59,41.71,08:00,1
ACCIDENT,Major,-87.59,41.71,09:00,1
ACCIDENT,Major,-87.59,41.71,11:00,3
ACCIDENT,Major,-87.59,41.71,12:00,1
ACCIDENT,Major,-87.59,41.71,13:00,4
ACCIDENT,Major,-87.59,41.71,14:00,5
ACCIDENT,Major,-87.59,41.71,17:00,2
ACCIDENT,Major,-87.59,41.71,18:00,1
ACCIDENT,Major,-87.59,41.71,19:00,2
ACCIDENT,Major,-87.59,41.71,21:00,3
ACCIDENT,Major,-87.59,41.71,22:00,1
ACCIDENT,Major,-87.59,41.71,23:00,2
ACCIDENT,Major,-87.59,41.72,07:00,1
ACCIDENT,Major,-87.59,41.72,17:00,1
ACCIDENT,Major,-87.59,41.72,20:00,1
ACCIDENT,Major,-87.59,41.72,23:00,4
ACCIDENT,Major,-87.59,41.73,22:00,1
ACCIDENT,Major,-87.59,41.74,03:00,1
ACCIDENT,Major,-87.59,41.74,15:00,1
ACCIDENT,Major,-87.59,41.74,22:00,1
ACCIDENT,Major,-87.59,41.75,03:00,1
ACCIDENT,Major,-87.59,41.75,22:00,1
ACCIDENT,Major,-87.59,41.76,22:00,1
ACCIDENT,Major,-87.59,41.77,20:00,1
ACCIDENT,Major,-87.59,41.77,23:00,1
ACCIDENT,Major,-87.59,41.79,13:00,1
ACCIDENT,Major,-87.59,41.79,14:00,1
ACCIDENT,Major,-87.59,41.79,21:00,1
ACCIDENT,Major,-87.59,41.81,00:00,1
ACCIDENT,Major,-87.59,41.81,02:00,1
ACCIDENT,Major,-87.59,41.81,03:00,1
ACCIDENT,Major,-87.59,41.81,09:00,1
ACCIDENT,Major,-87.59,41.81,13:00,1
ACCIDENT,Major,-87.59,41.81,16:00,1
ACCIDENT,Major,-87.59,41.81,20:00,1
ACCIDENT,Major,-87.59,41.81,22:00,1
ACCIDENT,Major,-87.59,41.82,05:00,1
ACCIDENT,Major,-87.58,41.65,03:00,1
ACCIDENT,Major,-87.58,41.65,04:00,3
ACCIDENT,Major,-87.58,41.65,05:00,4
ACCIDENT,Major,-87.58,41.65,06:00,1
ACCIDENT,Major,-87.58,41.65,07:00,1
ACCIDENT,Major,-87.58,41.65,08:00,1
ACCIDENT,Major,-87.58,41.65,10:00,2
ACCIDENT,Major,-87.58,41.65,13:00,1
ACCIDENT,Major,-87.58,41.65,14:00,2
ACCIDENT,Major,-87.58,41.65,15:00,2
ACCIDENT,Major,-87.58,41.65,16:00,1
ACCIDENT,Major,-87.58,41.65,18:00,2
ACCIDENT,Major,-87.58,41.65,20:00,3
ACCIDENT,Major,-87.58,41.65,21:00,1
ACCIDENT,Major,-87.58,41.65,22:00,1
ACCIDENT,Major,-87.58,41.66,04:00,1
ACCIDENT,Major,-87.58,41.66,09:00,1
ACCIDENT,Major,-87.58,41.66,16:00,1
ACCIDENT,Major,-87.58,41.66,23:00,1
ACCIDENT,Major,-87.58,41.71,01:00,1
ACCIDENT,Major,-87.58,41.71,03:00,1
ACCIDENT,Major,-87.58,41.71,11:00,1
ACCIDENT,Major,-87.58,41.71,12:00,1
ACCIDENT,Major,-87.58,41.71,16:00,1
ACCIDENT,Major,-87.58,41.71,18:00,1
ACCIDENT,Major,-87.58,41.71,23:00,2
ACCIDENT,Major,-87.58,41.72,01:00,1
ACCIDENT,Major,-87.58,41.72,04:00,1
ACCIDENT,Major,-87.58,41.72,13:00,1
ACCIDENT,Major,-87.58,41.72,14:00,3
ACCIDENT,Major,-87.58,41.75,05:00,1
ACCIDENT,Major,-87.58,41.75,14:00,1
ACCIDENT,Major,-87.58,41.77,10:00,1
ACCIDENT,Major,-87.58,41.79,03:00,1
ACCIDENT,Major,-87.58,41.79,04:00,2
ACCIDENT,Major,-87.58,41.79,14:00,1
ACCIDENT,Major,-87.58,41.79,20:00,1
ACCIDENT,Major,-87.58,41.79,21:00,2
ACCIDENT,Major,-87.58,41.8,00:00,1
ACCIDENT,Major,-87.58,41.8,02:00,1
ACCIDENT,Major,-87.58,41.8,03:00,1
ACCIDENT,Major,-87.58,41.8,04:00,1
ACCIDENT,Major,-87.58,41.8,12:00,1
ACCIDENT,Major,-87.58,41.8,18:00,1
ACCIDENT,Major,-87.58,41.8,21:00,1
ACCIDENT,Major,-87.57,41.66,00:00,1
ACCIDENT,Major,-87.57,41.66,03:00,1
ACCIDENT,Major,-87.57,41.66,04:00,1
ACCIDENT,Major,-87.57,41.66,21:00,1
ACCIDENT,Major,-87.57,41.74,00:00,1
ACCIDENT,Major,-87.57,41.77,10:00,1
ACCIDENT,Major,-87.57,41.78,04:00,1
ACCIDENT,Major,-87.57,41.78,07:00,1
ACCIDENT,Major,-87.57,41.78,19:00,1
ACCIDENT,Major,-87.56,41.65,02:00,1
ACCIDENT,Major,-87.56,41.66,20:00,1
ACCIDENT,Major,-87.56,41.69,22:00,1
ACCIDENT,Major,-87.56,41.73,15:00,1
ACCIDENT,Minor,-87.9,41.98,14:00,1
ACCIDENT,Minor,-87.89,41.98,01:00,1
ACCIDENT,Minor,-87.88,41.96,00:00,1
ACCIDENT,Minor,-87.88,41.96,15:00,1
ACCIDENT,Minor,-87.88,41.96,19:00,1
ACCIDENT,Minor,-87.88,41.98,02:00,1
ACCIDENT,Minor,-87.88,41.98,10:00,1
ACCIDENT,Minor,-87.88,41.98,15:00,3
ACCIDENT,Minor,-87.85,41.97,01:00,1
ACCIDENT,Minor,-87.85,41.97,23:00,1
ACCIDENT,Minor,-87.85,41.99,21:00,1
ACCIDENT,Minor,-87.84,41.94,00:00,1
ACCIDENT,Minor,-87.84,41.94,21:00,2
ACCIDENT,Minor,-87.84,41.95,00:00,1
ACCIDENT,Minor,-87.84,41.95,01:00,1
ACCIDENT,Minor,-87.84,41.95,03:00,2
ACCIDENT,Minor,-87.84,41.95,13:00,1
ACCIDENT,Minor,-87.84,41.95,19:00,1
ACCIDENT,Minor,-87.84,41.95,20:00,1
ACCIDENT,Minor,-87.84,41.95,22:00,1
ACCIDENT,Minor,-87.84,41.96,20:00,1
ACCIDENT,Minor,-87.84,41.96,23:00,1
ACCIDENT,Minor,-87.84,41.98,00:00,1
ACCIDENT,Minor,-87.84,41.98,01:00,1
ACCIDENT,Minor,-87.84,41.98,20:00,1
ACCIDENT,Minor,-87.84,41.98,21:00,1
ACCIDENT,Minor,-87.84,41.99,21:00,1
ACCIDENT,Minor,-87.83,41.98,00:00,1
ACCIDENT,Minor,-87.83,41.98,12:00,1
ACCIDENT,Minor,-87.83,41.98,13:00,1
ACCIDENT,Minor,-87.83,41.98,16:00,1
ACCIDENT,Minor,-87.83,41.98,19:00,1
ACCIDENT,Minor,-87.82,41.95,21:00,1
ACCIDENT,Minor,-87.82,41.97,23:00,1
ACCIDENT,Minor,-87.82,41.98,00:00,1
ACCIDENT,Minor,-87.82,41.98,04:00,1
ACCIDENT,Minor,-87.82,41.98,09:00,1
ACCIDENT,Minor,-87.82,41.98,13:00,1
ACCIDENT,Minor,-87.82,41.98,14:00,1
ACCIDENT,Minor,-87.82,41.98,16:00,1
ACCIDENT,Minor,-87.82,41.98,18:00,1
ACCIDENT,Minor,-87.82,41.98,20:00,1
ACCIDENT,Minor,-87.82,41.98,22:00,1
ACCIDENT,Minor,-87.82,42.0,01:00,1
ACCIDENT,Minor,-87.82,42.0,20:00,1
ACCIDENT,Minor,-87.81,41.92,00:00,1
ACCIDENT,Minor,-87.81,41.94,15:00,2
ACCIDENT,Minor,-87.81,41.95,01:00,1
ACCIDENT,Minor,-87.81,41.95,16:00,1
ACCIDENT,Minor,-87.81,41.97,01:00,1
ACCIDENT,Minor,-87.81,41.97,23:00,1
ACCIDENT,Minor,-87.81,41.98,00:00,1
ACCIDENT,Minor,-87.81,41.98,01:00,1
ACCIDENT,Minor,-87.81,41.98,02:00,1
ACCIDENT,Minor,-87.81,41.98,04:00,2
ACCIDENT,Minor,-87.81,41.98,13:00,1
ACCIDENT,Minor,-87.81,41.98,15:00,1
ACCIDENT,Minor,-87.81,41.98,17:00,2
ACCIDENT,Minor,-87.81,41.98,21:00,1
ACCIDENT,Minor,-87.81,42.02,01:00,1
ACCIDENT,Minor,-87.81,42.02,18:00,1
ACCIDENT,Minor,-87.8,41.78,15:00,1
ACCIDENT,Minor,-87.8,41.78,17:00,1
ACCIDENT,Minor,-87.8,41.78,20:00,1
ACCIDENT,Minor,-87.8,41.78,22:00,1
ACCIDENT,Minor,-87.8,41.79,14:00,2
ACCIDENT,Minor,-87.8,41.79,19:00,1
ACCIDENT,Minor,-87.8,41.79,22:00,2
ACCIDENT,Minor,-87.8,41.79,23:00,1
ACCIDENT,Minor,-87.8,41.8,00:00,1
ACCIDENT,Minor,-87.8,41.8,05:00,1
ACCIDENT,Minor,-87.8,41.8,22:00,1
ACCIDENT,Minor,-87.8,41.92,13:00,1
ACCIDENT,Minor,-87.8,41.93,19:00,1
ACCIDENT,Minor,-87.8,41.93,21:00,1
ACCIDENT,Minor,-87.8,41.94,19:00,1
ACCIDENT,Minor,-87.8,41.95,00:00,1
ACCIDENT,Minor,-87.8,41.95,14:00,1
ACCIDENT,Minor,-87.8,41.95,22:00,1
ACCIDENT,Minor,-87.8,41.98,00:00,1
ACCIDENT,Minor,-87.8,41.98,12:00,1
ACCIDENT,Minor,-87.8,41.98,14:00,2
ACCIDENT,Minor,-87.8,41.98,15:00,2
ACCIDENT,Minor,-87.8,41.98,16:00,2
ACCIDENT,Minor,-87.8,41.98,17:00,2
ACCIDENT,Minor,-87.8,41.98,20:00,1
ACCIDENT,Minor,-87.8,41.98,21:00,1
ACCIDENT,Minor,-87.8,41.98,22:00,1
ACCIDENT,Minor,-87.8,42.0,13:00,1
ACCIDENT,Minor,-87.8,42.0,14:00,1
ACCIDENT,Minor,-87.8,42.0,22:00,1
ACCIDENT,Minor,-87.79,41.79,14:00,1
ACCIDENT,Minor,-87.79,41.79,21:00,1
ACCIDENT,Minor,-87.79,41.91,15:00,1
ACCIDENT,Minor,-87.79,41.92,23:00,1
ACCIDENT,Minor,-87.79,41.93,14:00,1
ACCIDENT,Minor,-87.79,41.95,13:00,1
ACCIDENT,Minor,-87.79,41.95,23:00,1
ACCIDENT,Minor,-87.79,41.98,00:00,4
ACCIDENT,Minor,-87.79,41.98,02:00,3
ACCIDENT,Minor,-87.79,41.98,10:00,1
ACCIDENT,Minor,-87.79,41.98,12:00,1
ACCIDENT,Minor,-87.79,41.98,14:00,1
ACCIDENT,Minor,-87.79,41.98,16:00,1
ACCIDENT,Minor,-87.79,41.98,17:00,1
ACCIDENT,Minor,-87.79,41.98,20:00,3
ACCIDENT,Minor,-87.79,41.98,21:00,3
ACCIDENT,Minor,-87.79,41.98,22:00,5
ACCIDENT,Minor,-87.79,41.98,23:00,2
ACCIDENT,Minor,-87.79,41.99,13:00,1
ACCIDENT,Minor,-87.79,42.0,13:00,1
ACCIDENT,Minor,-87.79,42.0,14:00,1
ACCIDENT,Minor,-87.79,42.0,17:00,1
ACCIDENT,Minor,-87.78,41.79,08:00,1
ACCIDENT,Minor,-87.78,41.79,16:00,1
ACCIDENT,Minor,-87.78,41.87,01:00,1
ACCIDENT,Minor,-87.78,41.87,14:00,1
ACCIDENT,Minor,-87.78,41.87,19:00,1
ACCIDENT,Minor,-87.78,41.87,23:00,4
ACCIDENT,Minor,-87.78,41.92,12:00,1
ACCIDENT,Minor,-87.78,41.92,13:00,1
ACCIDENT,Minor,-87.78,41.94,06:00,1
ACCIDENT,Minor,-87.78,41.95,20:00,1
ACCIDENT,Minor,-87.78,41.95,21:00,2
ACCIDENT,Minor,-87.78,41.97,14:00,1
ACCIDENT,Minor,-87.78,41.98,12:00,3
ACCIDENT,Minor,-87.78,41.98,15:00,2
ACCIDENT,Minor,-87.78,41.98,16:00,2
ACCIDENT,Minor,-87.78,41.98,17:00,1
ACCIDENT,Minor,-87.78,41.98,20:00,1
ACCIDENT,Minor,-87.78,41.98,21:00,1
ACCIDENT,Minor,-87.78,41.98,22:00,1
ACCIDENT,Minor,-87.78,41.98,23:00,1
ACCIDENT,Minor,-87.78,41.99,12:00,1
ACCIDENT,Minor,-87.78,42.0,12:00,1
ACCIDENT,Minor,-87.78,42.01,12:00,1
ACCIDENT,Minor,-87.77,41.79,16:00,1
ACCIDENT,Minor,-87.77,41.79,17:00,1
ACCIDENT,Minor,-87.77,41.87,01:00,3
ACCIDENT,Minor,-87.77,41.87,03:00,3
ACCIDENT,Minor,-87.77,41.87,12:00,1
ACCIDENT,Minor,-87.77,41.87,13:00,2
ACCIDENT,Minor,-87.77,41.87,14:00,3
ACCIDENT,Minor,-87.77,41.87,15:00,1
ACCIDENT,Minor,-87.77,41.87,18:00,1
ACCIDENT,Minor,-87.77,41.87,21:00,5
ACCIDENT,Minor,-87.77,41.87,22:00,2
ACCIDENT,Minor,-87.77,41.89,00:00,1
ACCIDENT,Minor,-87.77,41.9,16:00,1
ACCIDENT,Minor,-87.77,41.9,22:00,1
ACCIDENT,Minor,-87.77,41.91,01:00,1
ACCIDENT,Minor,-87.77,41.92,14:00,1
ACCIDENT,Minor,-87.77,41.93,00:00,1
ACCIDENT,Minor,-87.77,41.93,05:00,1
ACCIDENT,Minor,-87.77,41.94,15:00,1
ACCIDENT,Minor,-87.77,41.96,16:00,2
ACCIDENT,Minor,-87.77,41.97,00:00,3
ACCIDENT,Minor,-87.77,41.97,01:00,1
ACCIDENT,Minor,-87.77,41.97,13:00,2
ACCIDENT,Minor,-87.77,41.97,16:00,1
ACCIDENT,Minor,-87.77,41.97,22:00,1
ACCIDENT,Minor,-87.77,41.98,01:00,1
ACCIDENT,Minor,-87.77,41.98,13:00,2
ACCIDENT,Minor,-87.77,41.98,17:00,2
ACCIDENT,Minor,-87.77,41.98,22:00,3
ACCIDENT,Minor,-87.77,41.99,04:00,1
ACCIDENT,Minor,-87.77,41.99,21:00,1
ACCIDENT,Minor,-87.77,42.0,04:00,1
ACCIDENT,Minor,-87.76,41.78,11:00,1
ACCIDENT,Minor,-87.76,41.8,13:00,1
ACCIDENT,Minor,-87.76,41.8,18:00,2
ACCIDENT,Minor,-87.76,41.8,20:00,1
ACCIDENT,Minor,-87.76,41.81,10:00,1
ACCIDENT,Minor,-87.76,41.81,14:00,1
ACCIDENT,Minor,-87.76,41.81,16:00,1
ACCIDENT,Minor,-87.76,41.81,17:00,1
ACCIDENT,Minor,-87.76,41.87,00:00,4
ACCIDENT,Minor,-87.76,41.87,01:00,1
ACCIDENT,Minor,-87.76,41.87,12:00,1
ACCIDENT,Minor,-87.76,41.87,13:00,2
ACCIDENT,Minor,-87.76,41.87,14:00,1
ACCIDENT,Minor,-87.76,41.87,15:00,2
ACCIDENT,Minor,-87.76,41.87,16:00,1
ACCIDENT,Minor,-87.76,41.88,14:00,1
ACCIDENT,Minor,-87.76,41.89,03:00,1
ACCIDENT,Minor,-87.76,41.89,13:00,1
ACCIDENT,Minor,-87.76,41.89,22:00,1
ACCIDENT,Minor,-87.76,41.89,23:00,1
ACCIDENT,Minor,-87.76,41.9,15:00,1
ACCIDENT,Minor,-87.76,41.92,04:00,2
ACCIDENT,Minor,-87.76,41.92,13:00,1
ACCIDENT,Minor,-87.76,41.93,01:00,1
ACCIDENT,Minor,-87.76,41.95,00:00,1
ACCIDENT,Minor,-87.76,41.95,21:00,1
ACCIDENT,Minor,-87.76,41.96,01:00,1
ACCIDENT,Minor,-87.76,41.96,13:00,1
ACCIDENT,Minor,-87.76,41.97,00:00,1
ACCIDENT,Minor,-87.76,41.97,01:00,3
ACCIDENT,Minor,-87.76,41.97,02:00,1
ACCIDENT,Minor,-87.76,41.97,04:00,1
ACCIDENT,Minor,-87.76,41.97,05:00,2
ACCIDENT,Minor,-87.76,41.97,09:00,1
ACCIDENT,Minor,-87.76,41.97,12:00,1
ACCIDENT,Minor,-87.76,41.97,13:00,1
ACCIDENT,Minor,-87.76,41.97,14:00,1
ACCIDENT,Minor,-87.76,41.97,18:00,2
ACCIDENT,Minor,-87.76,41.97,19:00,2
ACCIDENT,Minor,-87.76,41.97,20:00,3
ACCIDENT,Minor,-87.76,41.97,21:00,2
ACCIDENT,Minor,-87.76,41.97,22:00,1
ACCIDENT,Minor,-87.76,41.97,23:00,4
ACCIDENT,Minor,-87.76,41.98,23:00,2
ACCIDENT,Minor,-87.76,42.0,14:00,1
ACCIDENT,Minor,-87.76,42.0,20:00,1
ACCIDENT,Minor,-87.76,42.0,21:00,1
ACCIDENT,Minor,-87.76,42.0,23:00,2
ACCIDENT,Minor,-87.75,41.81,20:00,1
ACCIDENT,Minor,-87.75,41.81,21:00,1
ACCIDENT,Minor,-87.75,41.82,11:00,1
ACCIDENT,Minor,-87.75,41.82,12:00,1
ACCIDENT,Minor,-87.75,41.87,02:00,1
ACCIDENT,Minor,-87.75,41.87,12:00,1
ACCIDENT,Minor,-87.75,41.87,13:00,1
ACCIDENT,Minor,-87.75,41.87,16:00,1
ACCIDENT,Minor,-87.75,41.87,20:00,1
ACCIDENT,Minor,-87.75,41.87,23:00,3
ACCIDENT,Minor,-87.75,41.88,20:00,1
ACCIDENT,Minor,-87.75,41.89,01:00,1
ACCIDENT,Minor,-87.75,41.89,02:00,1
ACCIDENT,Minor,-87.75,41.89,13:00,1
ACCIDENT,Minor,-87.75,41.89,17:00,1
ACCIDENT,Minor,-87.75,41.9,16:00,1
ACCIDENT,Minor,-87.75,41.91,02:00,1
ACCIDENT,Minor,-87.75,41.91,20:00,1
ACCIDENT,Minor,-87.75,41.92,01:00,1
ACCIDENT,Minor,-87.75,41.92,02:00,1
ACCIDENT,Minor,-87.75,41.92,13:00,1
ACCIDENT,Minor,-87.75,41.93,21:00,1
ACCIDENT,Minor,-87.75,41.94,19:00,1
ACCIDENT,Minor,-87.75,41.94,22:00,1
ACCIDENT,Minor,-87.75,41.95,11:00,1
ACCIDENT,Minor,-87.75,41.95,12:00,1
ACCIDENT,Minor,-87.75,41.96,00:00,2
ACCIDENT,Minor,-87.75,41.96,01:00,1
ACCIDENT,Minor,-87.75,41.96,05:00,1
ACCIDENT,Minor,-87.75,41.96,11:00,2
ACCIDENT,Minor,-87.75,41.96,13:00,2
ACCIDENT,Minor,-87.75,41.96,14:00,7
ACCIDENT,Minor,-87.75,41.96,17:00,2
ACCIDENT,Minor,-87.75,41.96,18:00,1
ACCIDENT,Minor,-87.75,41.96,19:00,1
ACCIDENT,Minor,-87.75,41.96,20:00,4
ACCIDENT,Minor,-87.75,41.96,21:00,1
ACCIDENT,Minor,-87.75,41.96,22:00,2
ACCIDENT,Minor,-87.75,41.96,23:00,1
ACCIDENT,Minor,-87.75,41.97,00:00,3
ACCIDENT,Minor,-87.75,41.97,02:00,1
ACCIDENT,Minor,-87.75,41.97,11:00,1
ACCIDENT,Minor,-87.75,41.97,12:00,2
ACCIDENT,Minor,-87.75,41.97,13:00,2
ACCIDENT,Minor,-87.75,41.97,14:00,8
ACCIDENT,Minor,-87.75,41.97,15:00,1
ACCIDENT,Minor,-87.75,41.97,17:00,1
ACCIDENT,Minor,-87.75,41.97,18:00,2
ACCIDENT,Minor,-87.75,41.97,20:00,4
ACCIDENT,Minor,-87.75,41.97,22:00,1
ACCIDENT,Minor,-87.75,41.97,23:00,2
ACCIDENT,Minor,-87.75,41.98,00:00,1
ACCIDENT,Minor,-87.75,41.98,12:00,2
ACCIDENT,Minor,-87.75,41.98,13:00,2
ACCIDENT,Minor,-87.75,41.98,14:00,2
ACCIDENT,Minor,-87.75,41.98,15:00,1
ACCIDENT,Minor,-87.75,41.98,19:00,2
ACCIDENT,Minor,-87.75,41.98,20:00,3
ACCIDENT,Minor,-87.75,41.98,21:00,3
ACCIDENT,Minor,-87.75,41.98,22:00,2
ACCIDENT,Minor,-87.75,41.99,00:00,1
ACCIDENT,Minor,-87.75,41.99,01:00,1
ACCIDENT,Minor,-87.75,41.99,03:00,3
ACCIDENT,Minor,-87.75,41.99,13:00,1
ACCIDENT,Minor,-87.75,41.99,14:00,2
ACCIDENT,Minor,-87.75,41.99,16:00,1
ACCIDENT,Minor,-87.75,41.99,18:00,1
ACCIDENT,Minor,-87.75,41.99,20:00,2
ACCIDENT,Minor,-87.75,41.99,21:00,1
ACCIDENT,Minor,-87.75,41.99,22:00,1
ACCIDENT,Minor,-87.75,41.99,23:00,1
ACCIDENT,Minor,-87.74,41.75,00:00,1
ACCIDENT,Minor,-87.74,41.75,16:00,1
ACCIDENT,Minor,-87.74,41.75,23:00,1
ACCIDENT,Minor,-87.74,41.77,03:00,1
ACCIDENT,Minor,-87.74,41.78,03:00,1
ACCIDENT,Minor,-87.74,41.78,04:00,1
ACCIDENT,Minor,-87.74,41.78,12:00,1
ACCIDENT,Minor,-87.74,41.78,14:00,1
ACCIDENT,Minor,-87.74,41.78,15:00,1
ACCIDENT,Minor,-87.74,41.78,16:00,1
ACCIDENT,Minor,-87.74,41.78,18:00,1
ACCIDENT,Minor,-87.74,41.78,21:00,2
ACCIDENT,Minor,-87.74,41.78,22:00,1
ACCIDENT,Minor,-87.74,41.78,23:00,1
ACCIDENT,Minor,-87.74,41.79,03:00,2
ACCIDENT,Minor,-87.74,41.79,13:00,1
ACCIDENT,Minor,-87.74,41.79,20:00,1
ACCIDENT,Minor,-87.74,41.79,22:00,1
ACCIDENT,Minor,-87.74,41.8,00:00,1
ACCIDENT,Minor,-87.74,41.8,20:00,1
ACCIDENT,Minor,-87.74,41.81,00:00,1
ACCIDENT,Minor,-87.74,41.81,12:00,1
ACCIDENT,Minor,-87.74,41.81,15:00,1
ACCIDENT,Minor,-87.74,41.81,22:00,1
ACCIDENT,Minor,-87.74,41.82,00:00,4
ACCIDENT,Minor,-87.74,41.82,02:00,1
ACCIDENT,Minor,-87.74,41.82,04:00,1
ACCIDENT,Minor,-87.74,41.82,08:00,1
ACCIDENT,Minor,-87.74,41.82,09:00,1
