updated_type,updated_subtype,longitude,latitude,count
HAZARD,On Shoulder,-87.76,41.96,10
HAZARD,On Shoulder,-87.76,41.97,1351
HAZARD,On Shoulder,-87.76,41.98,12
HAZARD,On Shoulder,-87.76,41.99,10
HAZARD,On Shoulder,-87.76,42.0,18
HAZARD,On Shoulder,-87.76,42.01,1
HAZARD,On Shoulder,-87.75,41.78,9
HAZARD,On Shoulder,-87.75,41.79,20
HAZARD,On Shoulder,-87.75,41.8,4
HAZARD,On Shoulder,-87.75,41.81,516
HAZARD,On Shoulder,-87.75,41.82,924
HAZARD,On Shoulder,-87.75,41.87,2124
HAZARD,On Shoulder,-87.75,41.88,34
HAZARD,On Shoulder,-87.75,41.89,26
HAZARD,On Shoulder,-87.75,41.9,22
HAZARD,On Shoulder,-87.75,41.91,16
HAZARD,On Shoulder,-87.75,41.92,3
HAZARD,On Shoulder,-87.75,41.93,7
HAZARD,On Shoulder,-87.75,41.94,10
HAZARD,On Shoulder,-87.75,41.95,30
HAZARD,On Shoulder,-87.75,41.96,1495
HAZARD,On Shoulder,-87.75,41.97,2788
HAZARD,On Shoulder,-87.75,41.98,1865
HAZARD,On Shoulder,-87.75,41.99,1203
HAZARD,On Shoulder,-87.75,42.0,10
HAZARD,On Shoulder,-87.74,41.74,11
HAZARD,On Shoulder,-87.74,41.75,12
HAZARD,On Shoulder,-87.74,41.77,9
HAZARD,On Shoulder,-87.74,41.78,62
HAZARD,On Shoulder,-87.74,41.79,152
HAZARD,On Shoulder,-87.74,41.8,61
HAZARD,On Shoulder,-87.74,41.81,90
HAZARD,On Shoulder,-87.74,41.82,1706
HAZARD,On Shoulder,-87.74,41.84,13
HAZARD,On Shoulder,-87.74,41.85,23
HAZARD,On Shoulder,-87.74,41.87,1810
HAZARD,On Shoulder,-87.74,41.88,8
HAZARD,On Shoulder,-87.74,41.89,10
HAZARD,On Shoulder,-87.74,41.9,9
HAZARD,On Shoulder,-87.74,41.91,12
HAZARD,On Shoulder,-87.74,41.92,4
HAZARD,On Shoulder,-87.74,41.93,3
HAZARD,On Shoulder,-87.74,41.94,5
HAZARD,On Shoulder,-87.74,41.95,26
HAZARD,On Shoulder,-87.74,41.96,2158
HAZARD,On Shoulder,-87.74,41.97,6
HAZARD,On Shoulder,-87.74,41.98,31
HAZARD,On Shoulder,-87.74,41.99,14
HAZARD,On Shoulder,-87.74,42.0,5
HAZARD,On Shoulder,-87.73,41.74,3
HAZARD,On Shoulder,-87.73,41.75,9
HAZARD,On Shoulder,-87.73,41.77,1
HAZARD,On Shoulder,-87.73,41.78,3
HAZARD,On Shoulder,-87.73,41.79,3
HAZARD,On Shoulder,-87.73,41.8,4
HAZARD,On Shoulder,-87.73,41.81,3
HAZARD,On Shoulder,-87.73,41.82,2352
HAZARD,On Shoulder,-87.73,41.83,3
HAZARD,On Shoulder,-87.73,41.84,10
HAZARD,On Shoulder,-87.73,41.85,28
HAZARD,On Shoulder,-87.73,41.86,2
HAZARD,On Shoulder,-87.73,41.87,2350
HAZARD,On Shoulder,-87.73,41.88,4
HAZARD,On Shoulder,-87.73,41.89,6
HAZARD,On Shoulder,-87.73,41.9,8
HAZARD,On Shoulder,-87.73,41.91,8
HAZARD,On Shoulder,-87.73,41.92,11
HAZARD,On Shoulder,-87.73,41.93,6
HAZARD,On Shoulder,-87.73,41.94,17
HAZARD,On Shoulder,-87.73,41.95,1438
HAZARD,On Shoulder,-87.73,41.96,406
HAZARD,On Shoulder,-87.73,41.97,17
HAZARD,On Shoulder,-87.73,41.98,36
HAZARD,On Shoulder,-87.73,41.99,36
HAZARD,On Shoulder,-87.73,42.0,12
HAZARD,On Shoulder,-87.72,41.69,1
HAZARD,On Shoulder,-87.72,41.74,4
HAZARD,On Shoulder,-87.72,41.75,12
HAZARD,On Shoulder,-87.72,41.77,6
HAZARD,On Shoulder,-87.72,41.78,5
HAZARD,On Shoulder,-87.72,41.79,9
HAZARD,On Shoulder,-87.72,41.8,17
HAZARD,On Shoulder,-87.72,41.81,28
HAZARD,On Shoulder,-87.72,41.82,1796
HAZARD,On Shoulder,-87.72,41.83,633
HAZARD,On Shoulder,-87.72,41.84,5
HAZARD,On Shoulder,-87.72,41.85,21
HAZARD,On Shoulder,-87.72,41.86,3
HAZARD,On Shoulder,-87.72,41.87,1826
HAZARD,On Shoulder,-87.72,41.88,32
HAZARD,On Shoulder,-87.72,41.89,4
HAZARD,On Shoulder,-87.72,41.9,9
HAZARD,On Shoulder,-87.72,41.91,6
HAZARD,On Shoulder,-87.72,41.92,3
HAZARD,On Shoulder,-87.72,41.93,7
HAZARD,On Shoulder,-87.72,41.94,653
HAZARD,On Shoulder,-87.72,41.95,1879
HAZARD,On Shoulder,-87.72,41.96,8
HAZARD,On Shoulder,-87.72,41.97,6
HAZARD,On Shoulder,-87.72,41.98,40
HAZARD,On Shoulder,-87.72,41.99,17
HAZARD,On Shoulder,-87.72,42.0,7
HAZARD,On Shoulder,-87.71,41.69,4
HAZARD,On Shoulder,-87.71,41.74,14
HAZARD,On Shoulder,-87.71,41.75,7
HAZARD,On Shoulder,-87.71,41.76,1
HAZARD,On Shoulder,-87.71,41.77,4
HAZARD,On Shoulder,-87.71,41.79,2
HAZARD,On Shoulder,-87.71,41.8,2
HAZARD,On Shoulder,-87.71,41.81,10
HAZARD,On Shoulder,-87.71,41.83,2006
HAZARD,On Shoulder,-87.71,41.84,7
HAZARD,On Shoulder,-87.71,41.85,11
HAZARD,On Shoulder,-87.71,41.86,5
HAZARD,On Shoulder,-87.71,41.87,1732
HAZARD,On Shoulder,-87.71,41.88,9
HAZARD,On Shoulder,-87.71,41.89,4
HAZARD,On Shoulder,-87.71,41.9,17
HAZARD,On Shoulder,-87.71,41.91,12
HAZARD,On Shoulder,-87.71,41.92,14
HAZARD,On Shoulder,-87.71,41.93,28
HAZARD,On Shoulder,-87.71,41.94,1839
HAZARD,On Shoulder,-87.71,41.95,47
HAZARD,On Shoulder,-87.71,41.96,13
HAZARD,On Shoulder,-87.71,41.97,21
HAZARD,On Shoulder,-87.71,41.98,42
HAZARD,On Shoulder,-87.71,41.99,34
HAZARD,On Shoulder,-87.71,42.0,7
HAZARD,On Shoulder,-87.71,42.01,4
HAZARD,On Shoulder,-87.71,42.02,1
HAZARD,On Shoulder,-87.7,41.69,2
HAZARD,On Shoulder,-87.7,41.74,8
HAZARD,On Shoulder,-87.7,41.75,16
HAZARD,On Shoulder,-87.7,41.78,1
HAZARD,On Shoulder,-87.7,41.79,3
HAZARD,On Shoulder,-87.7,41.8,7
HAZARD,On Shoulder,-87.7,41.81,10
HAZARD,On Shoulder,-87.7,41.82,21
HAZARD,On Shoulder,-87.7,41.83,1525
HAZARD,On Shoulder,-87.7,41.84,28
HAZARD,On Shoulder,-87.7,41.85,23
HAZARD,On Shoulder,-87.7,41.86,16
HAZARD,On Shoulder,-87.7,41.87,521
HAZARD,On Shoulder,-87.7,41.88,1260
HAZARD,On Shoulder,-87.7,41.89,24
HAZARD,On Shoulder,-87.7,41.9,37
HAZARD,On Shoulder,-87.7,41.91,27
HAZARD,On Shoulder,-87.7,41.92,26
HAZARD,On Shoulder,-87.7,41.93,1212
HAZARD,On Shoulder,-87.7,41.94,887
HAZARD,On Shoulder,-87.7,41.95,46
HAZARD,On Shoulder,-87.7,41.96,4
HAZARD,On Shoulder,-87.7,41.97,20
HAZARD,On Shoulder,-87.7,41.98,30
HAZARD,On Shoulder,-87.7,41.99,21
HAZARD,On Shoulder,-87.7,42.0,8
HAZARD,On Shoulder,-87.7,42.01,9
HAZARD,On Shoulder,-87.69,41.69,2
HAZARD,On Shoulder,-87.69,41.71,2
HAZARD,On Shoulder,-87.69,41.74,2
HAZARD,On Shoulder,-87.69,41.75,6
HAZARD,On Shoulder,-87.69,41.76,5
HAZARD,On Shoulder,-87.69,41.77,1
HAZARD,On Shoulder,-87.69,41.78,1
HAZARD,On Shoulder,-87.69,41.79,1
HAZARD,On Shoulder,-87.69,41.8,2
HAZARD,On Shoulder,-87.69,41.81,2
HAZARD,On Shoulder,-87.69,41.82,6
HAZARD,On Shoulder,-87.69,41.83,1022
HAZARD,On Shoulder,-87.69,41.84,167
HAZARD,On Shoulder,-87.69,41.85,25
HAZARD,On Shoulder,-87.69,41.86,20
HAZARD,On Shoulder,-87.69,41.87,21
HAZARD,On Shoulder,-87.69,41.88,1583
HAZARD,On Shoulder,-87.69,41.89,27
HAZARD,On Shoulder,-87.69,41.9,14
HAZARD,On Shoulder,-87.69,41.91,19
HAZARD,On Shoulder,-87.69,41.92,24
HAZARD,On Shoulder,-87.69,41.93,2042
HAZARD,On Shoulder,-87.69,41.94,30
HAZARD,On Shoulder,-87.69,41.95,20
HAZARD,On Shoulder,-87.69,41.96,9
HAZARD,On Shoulder,-87.69,41.97,33
HAZARD,On Shoulder,-87.69,41.98,45
HAZARD,On Shoulder,-87.69,41.99,83
HAZARD,On Shoulder,-87.69,42.0,10
HAZARD,On Shoulder,-87.69,42.01,6
HAZARD,On Shoulder,-87.69,42.02,2
HAZARD,On Shoulder,-87.68,41.69,7
HAZARD,On Shoulder,-87.68,41.7,4
HAZARD,On Shoulder,-87.68,41.71,2
HAZARD,On Shoulder,-87.68,41.72,3
HAZARD,On Shoulder,-87.68,41.74,9
HAZARD,On Shoulder,-87.68,41.76,9
HAZARD,On Shoulder,-87.68,41.77,12
HAZARD,On Shoulder,-87.68,41.78,7
HAZARD,On Shoulder,-87.68,41.79,29
HAZARD,On Shoulder,-87.68,41.8,21
HAZARD,On Shoulder,-87.68,41.81,24
HAZARD,On Shoulder,-87.68,41.82,74
HAZARD,On Shoulder,-87.68,41.83,49
HAZARD,On Shoulder,-87.68,41.84,1317
HAZARD,On Shoulder,-87.68,41.85,53
HAZARD,On Shoulder,-87.68,41.86,48
HAZARD,On Shoulder,-87.68,41.87,42
HAZARD,On Shoulder,-87.68,41.88,1910
HAZARD,On Shoulder,-87.68,41.89,5
HAZARD,On Shoulder,-87.68,41.9,16
HAZARD,On Shoulder,-87.68,41.91,18
HAZARD,On Shoulder,-87.68,41.92,1249
HAZARD,On Shoulder,-87.68,41.93,356
HAZARD,On Shoulder,-87.68,41.94,9
HAZARD,On Shoulder,-87.68,41.95,26
HAZARD,On Shoulder,-87.68,41.96,9
HAZARD,On Shoulder,-87.68,41.97,7
HAZARD,On Shoulder,-87.68,41.98,17
HAZARD,On Shoulder,-87.68,41.99,43
HAZARD,On Shoulder,-87.68,42.0,14
HAZARD,On Shoulder,-87.68,42.01,10
HAZARD,On Shoulder,-87.68,42.02,6
HAZARD,On Shoulder,-87.67,41.68,3
HAZARD,On Shoulder,-87.67,41.69,15
HAZARD,On Shoulder,-87.67,41.7,2
HAZARD,On Shoulder,-87.67,41.71,4
HAZARD,On Shoulder,-87.67,41.72,9
HAZARD,On Shoulder,-87.67,41.73,1
HAZARD,On Shoulder,-87.67,41.74,8
HAZARD,On Shoulder,-87.67,41.76,3
HAZARD,On Shoulder,-87.67,41.77,5
HAZARD,On Shoulder,-87.67,41.78,3
HAZARD,On Shoulder,-87.67,41.79,4
HAZARD,On Shoulder,-87.67,41.8,3
HAZARD,On Shoulder,-87.67,41.81,3
HAZARD,On Shoulder,-87.67,41.82,13
HAZARD,On Shoulder,-87.67,41.83,12
HAZARD,On Shoulder,-87.67,41.84,1312
HAZARD,On Shoulder,-87.67,41.85,47
HAZARD,On Shoulder,-87.67,41.86,36
HAZARD,On Shoulder,-87.67,41.87,31
HAZARD,On Shoulder,-87.67,41.88,2033
HAZARD,On Shoulder,-87.67,41.89,11
HAZARD,On Shoulder,-87.67,41.9,25
HAZARD,On Shoulder,-87.67,41.91,894
HAZARD,On Shoulder,-87.67,41.92,1502
HAZARD,On Shoulder,-87.67,41.93,40
HAZARD,On Shoulder,-87.67,41.94,24
HAZARD,On Shoulder,-87.67,41.95,27
HAZARD,On Shoulder,-87.67,41.96,28
HAZARD,On Shoulder,-87.67,41.97,44
HAZARD,On Shoulder,-87.67,41.98,16
HAZARD,On Shoulder,-87.67,41.99,98
HAZARD,On Shoulder,-87.67,42.0,13
HAZARD,On Shoulder,-87.67,42.01,7
HAZARD,On Shoulder,-87.67,42.02,24
HAZARD,On Shoulder,-87.66,41.68,30
HAZARD,On Shoulder,-87.66,41.69,165
HAZARD,On Shoulder,-87.66,41.7,52
HAZARD,On Shoulder,-87.66,41.71,8
HAZARD,On Shoulder,-87.66,41.72,7
HAZARD,On Shoulder,-87.66,41.73,5
HAZARD,On Shoulder,-87.66,41.74,6
HAZARD,On Shoulder,-87.66,41.75,4
HAZARD,On Shoulder,-87.66,41.76,6
HAZARD,On Shoulder,-87.66,41.77,6
HAZARD,On Shoulder,-87.66,41.78,1
HAZARD,On Shoulder,-87.66,41.79,11
HAZARD,On Shoulder,-87.66,41.8,2
HAZARD,On Shoulder,-87.66,41.81,11
HAZARD,On Shoulder,-87.66,41.82,13
HAZARD,On Shoulder,-87.66,41.83,1
HAZARD,On Shoulder,-87.66,41.84,1780
HAZARD,On Shoulder,-87.66,41.85,15
HAZARD,On Shoulder,-87.66,41.86,11
HAZARD,On Shoulder,-87.66,41.87,10
HAZARD,On Shoulder,-87.66,41.88,2015
HAZARD,On Shoulder,-87.66,41.89,560
HAZARD,On Shoulder,-87.66,41.9,2460
HAZARD,On Shoulder,-87.66,41.91,1551
HAZARD,On Shoulder,-87.66,41.92,11
HAZARD,On Shoulder,-87.66,41.93,15
HAZARD,On Shoulder,-87.66,41.94,22
HAZARD,On Shoulder,-87.66,41.95,23
HAZARD,On Shoulder,-87.66,41.96,5
HAZARD,On Shoulder,-87.66,41.97,35
HAZARD,On Shoulder,-87.66,41.98,50
HAZARD,On Shoulder,-87.66,41.99,436
HAZARD,On Shoulder,-87.66,42.0,133
HAZARD,On Shoulder,-87.66,42.01,25
HAZARD,On Shoulder,-87.66,42.02,1
HAZARD,On Shoulder,-87.65,41.7,1
HAZARD,On Shoulder,-87.65,41.71,59
HAZARD,On Shoulder,-87.65,41.72,11
HAZARD,On Shoulder,-87.65,41.73,1
HAZARD,On Shoulder,-87.65,41.74,6
HAZARD,On Shoulder,-87.65,41.76,1
HAZARD,On Shoulder,-87.65,41.77,4
HAZARD,On Shoulder,-87.65,41.78,2
HAZARD,On Shoulder,-87.65,41.79,11
HAZARD,On Shoulder,-87.65,41.8,4
HAZARD,On Shoulder,-87.65,41.81,6
HAZARD,On Shoulder,-87.65,41.82,5
HAZARD,On Shoulder,-87.65,41.83,6
HAZARD,On Shoulder,-87.65,41.84,621
HAZARD,On Shoulder,-87.65,41.85,1349
HAZARD,On Shoulder,-87.65,41.86,37
HAZARD,On Shoulder,-87.65,41.87,1262
HAZARD,On Shoulder,-87.65,41.88,2826
HAZARD,On Shoulder,-87.65,41.89,2877
HAZARD,On Shoulder,-87.65,41.9,41
HAZARD,On Shoulder,-87.65,41.91,42
HAZARD,On Shoulder,-87.65,41.92,13
HAZARD,On Shoulder,-87.65,41.93,18
HAZARD,On Shoulder,-87.65,41.94,17
HAZARD,On Shoulder,-87.65,41.95,47
HAZARD,On Shoulder,-87.65,41.96,271
HAZARD,On Shoulder,-87.65,41.97,188
HAZARD,On Shoulder,-87.65,41.98,511
HAZARD,On Shoulder,-87.65,41.99,31
HAZARD,On Shoulder,-87.64,41.66,5
HAZARD,On Shoulder,-87.64,41.67,2
HAZARD,On Shoulder,-87.64,41.68,3
HAZARD,On Shoulder,-87.64,41.69,3
HAZARD,On Shoulder,-87.64,41.7,2
HAZARD,On Shoulder,-87.64,41.71,80
HAZARD,On Shoulder,-87.64,41.72,70
HAZARD,On Shoulder,-87.64,41.73,1
HAZARD,On Shoulder,-87.64,41.74,10
HAZARD,On Shoulder,-87.64,41.75,6
HAZARD,On Shoulder,-87.64,41.76,4
HAZARD,On Shoulder,-87.64,41.77,5
HAZARD,On Shoulder,-87.64,41.78,5
HAZARD,On Shoulder,-87.64,41.79,24
HAZARD,On Shoulder,-87.64,41.8,1
HAZARD,On Shoulder,-87.64,41.81,5
HAZARD,On Shoulder,-87.64,41.82,5
HAZARD,On Shoulder,-87.64,41.83,7
HAZARD,On Shoulder,-87.64,41.84,2
HAZARD,On Shoulder,-87.64,41.85,2079
HAZARD,On Shoulder,-87.64,41.86,1123
HAZARD,On Shoulder,-87.64,41.87,2464
HAZARD,On Shoulder,-87.64,41.88,652
HAZARD,On Shoulder,-87.64,41.89,351
HAZARD,On Shoulder,-87.64,41.9,13
HAZARD,On Shoulder,-87.64,41.91,12
HAZARD,On Shoulder,-87.64,41.92,17
HAZARD,On Shoulder,-87.64,41.93,27
HAZARD,On Shoulder,-87.64,41.94,319
HAZARD,On Shoulder,-87.64,41.95,389
HAZARD,On Shoulder,-87.64,41.96,24
HAZARD,On Shoulder,-87.63,41.66,8
HAZARD,On Shoulder,-87.63,41.69,1
HAZARD,On Shoulder,-87.63,41.7,1
HAZARD,On Shoulder,-87.63,41.71,164
HAZARD,On Shoulder,-87.63,41.72,333
HAZARD,On Shoulder,-87.63,41.73,18
HAZARD,On Shoulder,-87.63,41.74,1254
HAZARD,On Shoulder,-87.63,41.75,1134
HAZARD,On Shoulder,-87.63,41.76,2107
HAZARD,On Shoulder,-87.63,41.77,1724
HAZARD,On Shoulder,-87.63,41.78,2449
HAZARD,On Shoulder,-87.63,41.79,2754
HAZARD,On Shoulder,-87.63,41.8,2816
HAZARD,On Shoulder,-87.63,41.81,2641
HAZARD,On Shoulder,-87.63,41.82,3208
HAZARD,On Shoulder,-87.63,41.83,2704
HAZARD,On Shoulder,-87.63,41.84,3388
HAZARD,On Shoulder,-87.63,41.85,2441
HAZARD,On Shoulder,-87.63,41.86,64
HAZARD,On Shoulder,-87.63,41.87,73
HAZARD,On Shoulder,-87.63,41.88,242
HAZARD,On Shoulder,-87.63,41.89,110
HAZARD,On Shoulder,-87.63,41.9,42
HAZARD,On Shoulder,-87.63,41.91,636
HAZARD,On Shoulder,-87.63,41.92,796
HAZARD,On Shoulder,-87.63,41.93,860
HAZARD,On Shoulder,-87.63,41.94,281
HAZARD,On Shoulder,-87.62,41.66,19
HAZARD,On Shoulder,-87.62,41.68,1
HAZARD,On Shoulder,-87.62,41.7,2
HAZARD,On Shoulder,-87.62,41.71,894
HAZARD,On Shoulder,-87.62,41.72,2221
HAZARD,On Shoulder,-87.62,41.73,2171
HAZARD,On Shoulder,-87.62,41.74,962
HAZARD,On Shoulder,-87.62,41.75,598
HAZARD,On Shoulder,-87.62,41.76,26
HAZARD,On Shoulder,-87.62,41.77,234
HAZARD,On Shoulder,-87.62,41.78,35
HAZARD,On Shoulder,-87.62,41.79,10
HAZARD,On Shoulder,-87.62,41.8,5
HAZARD,On Shoulder,-87.62,41.81,8
HAZARD,On Shoulder,-87.62,41.82,8
HAZARD,On Shoulder,-87.62,41.83,2
HAZARD,On Shoulder,-87.62,41.84,4
HAZARD,On Shoulder,-87.62,41.85,1291
HAZARD,On Shoulder,-87.62,41.86,702
HAZARD,On Shoulder,-87.62,41.87,621
HAZARD,On Shoulder,-87.62,41.88,732
HAZARD,On Shoulder,-87.62,41.89,230
HAZARD,On Shoulder,-87.62,41.9,1066
HAZARD,On Shoulder,-87.62,41.91,129
HAZARD,On Shoulder,-87.61,41.66,10
HAZARD,On Shoulder,-87.61,41.68,1
HAZARD,On Shoulder,-87.61,41.69,4
HAZARD,On Shoulder,-87.61,41.7,3
HAZARD,On Shoulder,-87.61,41.71,2186
HAZARD,On Shoulder,-87.61,41.72,3
HAZARD,On Shoulder,-87.61,41.73,1
HAZARD,On Shoulder,-87.61,41.74,1
HAZARD,On Shoulder,-87.61,41.75,2
HAZARD,On Shoulder,-87.61,41.76,76
HAZARD,On Shoulder,-87.61,41.77,327
HAZARD,On Shoulder,-87.61,41.78,7
HAZARD,On Shoulder,-87.61,41.79,13
HAZARD,On Shoulder,-87.61,41.8,3
HAZARD,On Shoulder,-87.61,41.81,2
HAZARD,On Shoulder,-87.61,41.82,8
HAZARD,On Shoulder,-87.61,41.83,675
HAZARD,On Shoulder,-87.61,41.84,465
HAZARD,On Shoulder,-87.61,41.85,1211
HAZARD,On Shoulder,-87.61,41.86,7
HAZARD,On Shoulder,-87.61,41.87,2
HAZARD,On Shoulder,-87.61,41.88,120
HAZARD,On Shoulder,-87.61,41.89,816
HAZARD,On Shoulder,-87.6,41.66,41
HAZARD,On Shoulder,-87.6,41.67,1688
HAZARD,On Shoulder,-87.6,41.68,1988
HAZARD,On Shoulder,-87.6,41.69,1538
HAZARD,On Shoulder,-87.6,41.7,784
HAZARD,On Shoulder,-87.6,41.71,1636
HAZARD,On Shoulder,-87.6,41.72,5
HAZARD,On Shoulder,-87.6,41.74,5
HAZARD,On Shoulder,-87.6,41.75,2
HAZARD,On Shoulder,-87.6,41.76,319
HAZARD,On Shoulder,-87.6,41.77,1
HAZARD,On Shoulder,-87.6,41.78,1
HAZARD,On Shoulder,-87.6,41.79,2
HAZARD,On Shoulder,-87.6,41.8,13
HAZARD,On Shoulder,-87.6,41.81,19
HAZARD,On Shoulder,-87.6,41.82,746
HAZARD,On Shoulder,-87.6,41.83,201
HAZARD,On Shoulder,-87.59,41.66,2498
HAZARD,On Shoulder,-87.59,41.67,567
HAZARD,On Shoulder,-87.59,41.7,1531
HAZARD,On Shoulder,-87.59,41.71,1109
HAZARD,On Shoulder,-87.59,41.72,238
HAZARD,On Shoulder,-87.59,41.73,8
HAZARD,On Shoulder,-87.59,41.74,11
HAZARD,On Shoulder,-87.59,41.75,419
HAZARD,On Shoulder,-87.59,41.76,101
HAZARD,On Shoulder,-87.59,41.77,23
HAZARD,On Shoulder,-87.59,41.78,10
HAZARD,On Shoulder,-87.59,41.79,32
HAZARD,On Shoulder,-87.59,41.8,18
HAZARD,On Shoulder,-87.59,41.81,215
HAZARD,On Shoulder,-87.59,41.82,54
HAZARD,On Shoulder,-87.58,41.65,1709
HAZARD,On Shoulder,-87.58,41.66,454
HAZARD,On Shoulder,-87.58,41.67,2
HAZARD,On Shoulder,-87.58,41.68,3
HAZARD,On Shoulder,-87.58,41.69,8
HAZARD,On Shoulder,-87.58,41.7,3
HAZARD,On Shoulder,-87.58,41.71,237
HAZARD,On Shoulder,-87.58,41.72,196
HAZARD,On Shoulder,-87.58,41.73,4
HAZARD,On Shoulder,-87.58,41.74,112
HAZARD,On Shoulder,-87.58,41.75,299
HAZARD,On Shoulder,-87.58,41.76,2
HAZARD,On Shoulder,-87.58,41.77,7
HAZARD,On Shoulder,-87.58,41.78,119
HAZARD,On Shoulder,-87.58,41.79,265
HAZARD,On Shoulder,-87.58,41.8,238
HAZARD,On Shoulder,-87.58,41.81,24
HAZARD,On Shoulder,-87.57,41.66,40
HAZARD,On Shoulder,-87.57,41.67,5
HAZARD,On Shoulder,-87.57,41.71,13
HAZARD,On Shoulder,-87.57,41.72,5
HAZARD,On Shoulder,-87.57,41.73,88
HAZARD,On Shoulder,-87.57,41.74,419
HAZARD,On Shoulder,-87.57,41.75,1
HAZARD,On Shoulder,-87.57,41.76,2
HAZARD,On Shoulder,-87.57,41.77,64
HAZARD,On Shoulder,-87.57,41.78,40
HAZARD,On Shoulder,-87.56,41.65,9
HAZARD,On Shoulder,-87.56,41.66,46
HAZARD,On Shoulder,-87.56,41.67,12
HAZARD,On Shoulder,-87.56,41.68,10
HAZARD,On Shoulder,-87.56,41.69,5
HAZARD,On Shoulder,-87.56,41.7,6
HAZARD,On Shoulder,-87.56,41.71,8
HAZARD,On Shoulder,-87.56,41.72,4
HAZARD,On Shoulder,-87.56,41.73,307
HAZARD,On Shoulder,-87.56,41.76,5
HAZARD,On Shoulder,-87.56,41.77,10
HAZARD,Unclassified,-87.94,41.99,4
HAZARD,Unclassified,-87.93,41.98,24
HAZARD,Unclassified,-87.93,41.99,4
HAZARD,Unclassified,-87.92,41.96,4
HAZARD,Unclassified,-87.91,41.96,3
HAZARD,Unclassified,-87.91,41.98,15
HAZARD,Unclassified,-87.91,41.99,3
HAZARD,Unclassified,-87.9,41.94,2
HAZARD,Unclassified,-87.9,41.98,20
HAZARD,Unclassified,-87.9,41.99,1
HAZARD,Unclassified,-87.89,41.97,3
HAZARD,Unclassified,-87.89,41.98,18
HAZARD,Unclassified,-87.89,41.99,4
HAZARD,Unclassified,-87.89,42.0,4
HAZARD,Unclassified,-87.88,41.96,9
HAZARD,Unclassified,-87.88,41.97,4
HAZARD,Unclassified,-87.88,41.98,22
HAZARD,Unclassified,-87.88,41.99,22
HAZARD,Unclassified,-87.87,41.97,8
HAZARD,Unclassified,-87.87,42.01,1
HAZARD,Unclassified,-87.86,41.99,2
HAZARD,Unclassified,-87.85,41.95,1
HAZARD,Unclassified,-87.85,41.97,18
HAZARD,Unclassified,-87.85,41.98,16
HAZARD,Unclassified,-87.85,41.99,2
HAZARD,Unclassified,-87.84,41.94,5
HAZARD,Unclassified,-87.84,41.95,5
HAZARD,Unclassified,-87.84,41.96,6
HAZARD,Unclassified,-87.84,41.97,5
HAZARD,Unclassified,-87.84,41.98,55
HAZARD,Unclassified,-87.84,41.99,13
HAZARD,Unclassified,-87.83,41.94,3
HAZARD,Unclassified,-87.83,41.95,1
HAZARD,Unclassified,-87.83,41.97,21
HAZARD,Unclassified,-87.83,41.98,27
HAZARD,Unclassified,-87.82,41.94,1
HAZARD,Unclassified,-87.82,41.97,37
HAZARD,Unclassified,-87.82,41.98,115
HAZARD,Unclassified,-87.82,41.99,276
HAZARD,Unclassified,-87.82,42.0,29
HAZARD,Unclassified,-87.82,42.01,5
HAZARD,Unclassified,-87.82,42.02,2
HAZARD,Unclassified,-87.81,41.92,4
HAZARD,Unclassified,-87.81,41.94,6
HAZARD,Unclassified,-87.81,41.95,9
HAZARD,Unclassified,-87.81,41.97,121
HAZARD,Unclassified,-87.81,41.98,156
HAZARD,Unclassified,-87.81,41.99,127
HAZARD,Unclassified,-87.81,42.0,12
HAZARD,Unclassified,-87.81,42.01,1
HAZARD,Unclassified,-87.81,42.02,1
HAZARD,Unclassified,-87.8,41.78,2
HAZARD,Unclassified,-87.8,41.79,9
HAZARD,Unclassified,-87.8,41.8,2
HAZARD,Unclassified,-87.8,41.93,1
HAZARD,Unclassified,-87.8,41.96,2
HAZARD,Unclassified,-87.8,41.97,4
HAZARD,Unclassified,-87.8,41.98,15
HAZARD,Unclassified,-87.8,42.0,3
HAZARD,Unclassified,-87.79,41.79,15
HAZARD,Unclassified,-87.79,41.8,6
HAZARD,Unclassified,-87.79,41.94,1
HAZARD,Unclassified,-87.79,41.97,3
HAZARD,Unclassified,-87.79,41.98,9
HAZARD,Unclassified,-87.79,41.99,1
HAZARD,Unclassified,-87.79,42.0,3
HAZARD,Unclassified,-87.78,41.79,1
HAZARD,Unclassified,-87.78,41.97,2
HAZARD,Unclassified,-87.78,41.98,5
HAZARD,Unclassified,-87.77,41.87,5
HAZARD,Unclassified,-87.77,41.91,1
HAZARD,Unclassified,-87.77,41.93,1
HAZARD,Unclassified,-87.77,41.94,1
HAZARD,Unclassified,-87.77,41.95,1
HAZARD,Unclassified,-87.77,41.97,7
HAZARD,Unclassified,-87.77,41.98,8
HAZARD,Unclassified,-87.77,42.0,6
HAZARD,Unclassified,-87.76,41.78,11
HAZARD,Unclassified,-87.76,41.79,12
HAZARD,Unclassified,-87.76,41.81,2
HAZARD,Unclassified,-87.76,41.87,20
HAZARD,Unclassified,-87.76,41.91,1
HAZARD,Unclassified,-87.76,41.92,1
HAZARD,Unclassified,-87.76,41.96,1
HAZARD,Unclassified,-87.76,41.97,11
HAZARD,Unclassified,-87.76,41.98,2
HAZARD,Unclassified,-87.76,41.99,1
HAZARD,Unclassified,-87.76,42.0,1
HAZARD,Unclassified,-87.75,41.78,16
HAZARD,Unclassified,-87.75,41.79,13
